"YEAR","START_DATE","JURISDICTION","PREDICTION_DETECTION_METHOD","METRIC","LOCATION","FINES","END_DATE","DETECTION_METHOD","AGE_GROUP"
2024,"2/1/2024","NSW","police_issued","speed_fines","Inner Regional Australia",1310,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","NSW","police_issued","speed_fines","Inner Regional Australia",1959,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","NSW","police_issued","speed_fines","Inner Regional Australia",2072,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","NSW","police_issued","speed_fines","Inner Regional Australia",508,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","NSW","police_issued","speed_fines","Major Cities of Australia",6,"2/29/2024","Police issued","0-16"
2024,"2/1/2024","NSW","police_issued","speed_fines","Major Cities of Australia",1709,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","NSW","police_issued","speed_fines","Major Cities of Australia",1838,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","NSW","police_issued","speed_fines","Major Cities of Australia",1705,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","NSW","police_issued","speed_fines","Major Cities of Australia",258,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","NSW","police_issued","speed_fines","Outer Regional Australia",0,"2/29/2024","Police issued","0-16"
2024,"2/1/2024","NSW","police_issued","speed_fines","Outer Regional Australia",331,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","NSW","police_issued","speed_fines","Outer Regional Australia",557,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","NSW","police_issued","speed_fines","Outer Regional Australia",730,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","NSW","police_issued","speed_fines","Outer Regional Australia",173,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","NSW","police_issued","speed_fines","Remote Australia",31,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","NSW","police_issued","speed_fines","Remote Australia",55,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","NSW","police_issued","speed_fines","Remote Australia",70,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","NSW","police_issued","speed_fines","Remote Australia",16,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","NSW","police_issued","speed_fines","Unknown",32,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","NSW","police_issued","speed_fines","Unknown",28,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","NSW","police_issued","speed_fines","Unknown",32,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","NSW","police_issued","speed_fines","Unknown",3,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","NSW","camera_issued","speed_fines","Unknown",34831,"2/29/2024","Fixed Camera","Unknown"
2024,"2/1/2024","NSW","camera_issued","speed_fines","Unknown",2595,"2/29/2024","Mobile Camera","Unknown"
2024,"2/1/2024","NSW","camera_issued","speed_fines","Unknown",16954,"2/29/2024","Red light Camera","Unknown"
2024,"2/1/2024","NSW","police_issued","speed_fines","Very Remote Australia",1,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","NSW","police_issued","speed_fines","Very Remote Australia",6,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","NSW","police_issued","speed_fines","Very Remote Australia",8,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","NSW","police_issued","speed_fines","Very Remote Australia",1,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","NT","camera_issued","speed_fines","Unknown",3,"2/29/2024","Fixed Camera","0-16"
2024,"2/1/2024","NT","camera_issued","speed_fines","Unknown",5,"2/29/2024","Mobile Camera","0-16"
2024,"2/1/2024","NT","police_issued","speed_fines","Unknown",1,"2/29/2024","Police issued","0-16"
2024,"2/1/2024","NT","camera_issued","speed_fines","Unknown",136,"2/29/2024","Fixed Camera","17-25"
2024,"2/1/2024","NT","camera_issued","speed_fines","Unknown",387,"2/29/2024","Mobile Camera","17-25"
2024,"2/1/2024","NT","Other","speed_fines","Unknown",0,"2/29/2024","Other","17-25"
2024,"2/1/2024","NT","police_issued","speed_fines","Unknown",46,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","NT","camera_issued","speed_fines","Unknown",657,"2/29/2024","Fixed Camera","26-39"
2024,"2/1/2024","NT","camera_issued","speed_fines","Unknown",966,"2/29/2024","Mobile Camera","26-39"
2024,"2/1/2024","NT","Other","speed_fines","Unknown",0,"2/29/2024","Other","26-39"
2024,"2/1/2024","NT","police_issued","speed_fines","Unknown",60,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","NT","camera_issued","speed_fines","Unknown",836,"2/29/2024","Fixed Camera","40-64"
2024,"2/1/2024","NT","camera_issued","speed_fines","Unknown",1200,"2/29/2024","Mobile Camera","40-64"
2024,"2/1/2024","NT","Other","speed_fines","Unknown",0,"2/29/2024","Other","40-64"
2024,"2/1/2024","NT","police_issued","speed_fines","Unknown",71,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","NT","camera_issued","speed_fines","Unknown",116,"2/29/2024","Fixed Camera","65 and over"
2024,"2/1/2024","NT","camera_issued","speed_fines","Unknown",279,"2/29/2024","Mobile Camera","65 and over"
2024,"2/1/2024","NT","police_issued","speed_fines","Unknown",7,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","NT","camera_issued","speed_fines","Unknown",88,"2/29/2024","Fixed Camera","Unknown"
2024,"2/1/2024","NT","camera_issued","speed_fines","Unknown",129,"2/29/2024","Mobile Camera","Unknown"
2024,"2/1/2024","QLD","camera_issued","speed_fines","Unknown",535,"2/29/2024","Fixed Camera","0-16"
2024,"2/1/2024","QLD","camera_issued","speed_fines","Unknown",829,"2/29/2024","Mobile Camera","0-16"
2024,"2/1/2024","QLD","police_issued","speed_fines","Unknown",3,"2/29/2024","Police issued","0-16"
2024,"2/1/2024","QLD","camera_issued","speed_fines","Unknown",2372,"2/29/2024","Fixed Camera","17-25"
2024,"2/1/2024","QLD","camera_issued","speed_fines","Unknown",5051,"2/29/2024","Mobile Camera","17-25"
2024,"2/1/2024","QLD","police_issued","speed_fines","Unknown",2137,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","QLD","camera_issued","speed_fines","Unknown",5487,"2/29/2024","Fixed Camera","26-39"
2024,"2/1/2024","QLD","camera_issued","speed_fines","Unknown",10198,"2/29/2024","Mobile Camera","26-39"
2024,"2/1/2024","QLD","police_issued","speed_fines","Unknown",3317,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","QLD","camera_issued","speed_fines","Unknown",8259,"2/29/2024","Fixed Camera","40-64"
2024,"2/1/2024","QLD","camera_issued","speed_fines","Unknown",15045,"2/29/2024","Mobile Camera","40-64"
2024,"2/1/2024","QLD","police_issued","speed_fines","Unknown",3862,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","QLD","camera_issued","speed_fines","Unknown",2153,"2/29/2024","Fixed Camera","65 and over"
2024,"2/1/2024","QLD","camera_issued","speed_fines","Unknown",3988,"2/29/2024","Mobile Camera","65 and over"
2024,"2/1/2024","QLD","police_issued","speed_fines","Unknown",793,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","QLD","camera_issued","speed_fines","Unknown",58,"2/29/2024","Fixed Camera","Unknown"
2024,"2/1/2024","QLD","camera_issued","speed_fines","Unknown",86,"2/29/2024","Mobile Camera","Unknown"
2024,"2/1/2024","SA","police_issued","speed_fines","Inner Regional Australia",0,"2/29/2024","Police issued","0-16"
2024,"2/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",31,"2/29/2024","Fixed Camera","17-25"
2024,"2/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",126,"2/29/2024","Mobile Camera","17-25"
2024,"2/1/2024","SA","police_issued","speed_fines","Inner Regional Australia",245,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",94,"2/29/2024","Fixed Camera","26-39"
2024,"2/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",422,"2/29/2024","Mobile Camera","26-39"
2024,"2/1/2024","SA","police_issued","speed_fines","Inner Regional Australia",400,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",117,"2/29/2024","Fixed Camera","40-64"
2024,"2/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",836,"2/29/2024","Mobile Camera","40-64"
2024,"2/1/2024","SA","police_issued","speed_fines","Inner Regional Australia",514,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",32,"2/29/2024","Fixed Camera","65 and over"
2024,"2/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",377,"2/29/2024","Mobile Camera","65 and over"
2024,"2/1/2024","SA","police_issued","speed_fines","Inner Regional Australia",142,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",20,"2/29/2024","Fixed Camera","Unknown"
2024,"2/1/2024","SA","camera_issued","speed_fines","Inner Regional Australia",47,"2/29/2024","Mobile Camera","Unknown"
2024,"2/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",402,"2/29/2024","Fixed Camera","17-25"
2024,"2/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",593,"2/29/2024","Mobile Camera","17-25"
2024,"2/1/2024","SA","police_issued","speed_fines","Major Cities of Australia",238,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",878,"2/29/2024","Fixed Camera","26-39"
2024,"2/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",1619,"2/29/2024","Mobile Camera","26-39"
2024,"2/1/2024","SA","police_issued","speed_fines","Major Cities of Australia",325,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",1816,"2/29/2024","Fixed Camera","40-64"
2024,"2/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",2360,"2/29/2024","Mobile Camera","40-64"
2024,"2/1/2024","SA","police_issued","speed_fines","Major Cities of Australia",394,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",673,"2/29/2024","Fixed Camera","65 and over"
2024,"2/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",718,"2/29/2024","Mobile Camera","65 and over"
2024,"2/1/2024","SA","police_issued","speed_fines","Major Cities of Australia",85,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",116,"2/29/2024","Fixed Camera","Unknown"
2024,"2/1/2024","SA","camera_issued","speed_fines","Major Cities of Australia",135,"2/29/2024","Mobile Camera","Unknown"
2024,"2/1/2024","SA","police_issued","speed_fines","Major Cities of Australia",2,"2/29/2024","Police issued","Unknown"
2024,"2/1/2024","SA","police_issued","speed_fines","Outer Regional Australia",2,"2/29/2024","Police issued","0-16"
2024,"2/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",15,"2/29/2024","Fixed Camera","17-25"
2024,"2/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",42,"2/29/2024","Mobile Camera","17-25"
2024,"2/1/2024","SA","police_issued","speed_fines","Outer Regional Australia",211,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",49,"2/29/2024","Fixed Camera","26-39"
2024,"2/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",119,"2/29/2024","Mobile Camera","26-39"
2024,"2/1/2024","SA","police_issued","speed_fines","Outer Regional Australia",381,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",62,"2/29/2024","Fixed Camera","40-64"
2024,"2/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",170,"2/29/2024","Mobile Camera","40-64"
2024,"2/1/2024","SA","police_issued","speed_fines","Outer Regional Australia",502,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",18,"2/29/2024","Fixed Camera","65 and over"
2024,"2/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",64,"2/29/2024","Mobile Camera","65 and over"
2024,"2/1/2024","SA","police_issued","speed_fines","Outer Regional Australia",153,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",6,"2/29/2024","Fixed Camera","Unknown"
2024,"2/1/2024","SA","camera_issued","speed_fines","Outer Regional Australia",8,"2/29/2024","Mobile Camera","Unknown"
2024,"2/1/2024","SA","police_issued","speed_fines","Outer Regional Australia",2,"2/29/2024","Police issued","Unknown"
2024,"2/1/2024","SA","camera_issued","speed_fines","Remote Australia",12,"2/29/2024","Mobile Camera","17-25"
2024,"2/1/2024","SA","police_issued","speed_fines","Remote Australia",45,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","SA","camera_issued","speed_fines","Remote Australia",29,"2/29/2024","Mobile Camera","26-39"
2024,"2/1/2024","SA","police_issued","speed_fines","Remote Australia",84,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","SA","camera_issued","speed_fines","Remote Australia",41,"2/29/2024","Mobile Camera","40-64"
2024,"2/1/2024","SA","police_issued","speed_fines","Remote Australia",106,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","SA","camera_issued","speed_fines","Remote Australia",16,"2/29/2024","Mobile Camera","65 and over"
2024,"2/1/2024","SA","police_issued","speed_fines","Remote Australia",31,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","SA","camera_issued","speed_fines","Remote Australia",2,"2/29/2024","Mobile Camera","Unknown"
2024,"2/1/2024","SA","camera_issued","speed_fines","Unknown",4,"2/29/2024","Mobile Camera","17-25"
2024,"2/1/2024","SA","police_issued","speed_fines","Unknown",23,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","SA","camera_issued","speed_fines","Unknown",2,"2/29/2024","Mobile Camera","26-39"
2024,"2/1/2024","SA","police_issued","speed_fines","Unknown",38,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","SA","camera_issued","speed_fines","Unknown",7,"2/29/2024","Mobile Camera","40-64"
2024,"2/1/2024","SA","police_issued","speed_fines","Unknown",47,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","SA","camera_issued","speed_fines","Unknown",5,"2/29/2024","Mobile Camera","65 and over"
2024,"2/1/2024","SA","police_issued","speed_fines","Unknown",22,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","SA","police_issued","speed_fines","Very Remote Australia",42,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","SA","police_issued","speed_fines","Very Remote Australia",79,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","SA","camera_issued","speed_fines","Very Remote Australia",1,"2/29/2024","Mobile Camera","40-64"
2024,"2/1/2024","SA","police_issued","speed_fines","Very Remote Australia",74,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","SA","police_issued","speed_fines","Very Remote Australia",13,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","SA","police_issued","speed_fines","Very Remote Australia",1,"2/29/2024","Police issued","Unknown"
2024,"2/1/2024","TAS","police_issued","speed_fines","Unknown",0,"2/29/2024","Police issued","0-16"
2024,"2/1/2024","TAS","camera_issued","speed_fines","Unknown",444,"2/29/2024","Fixed or mobile Camera","17-25"
2024,"2/1/2024","TAS","police_issued","speed_fines","Unknown",274,"2/29/2024","Police issued","17-25"
2024,"2/1/2024","TAS","camera_issued","speed_fines","Unknown",1291,"2/29/2024","Fixed or mobile Camera","26-39"
2024,"2/1/2024","TAS","police_issued","speed_fines","Unknown",472,"2/29/2024","Police issued","26-39"
2024,"2/1/2024","TAS","camera_issued","speed_fines","Unknown",1737,"2/29/2024","Fixed or mobile Camera","40-64"
2024,"2/1/2024","TAS","police_issued","speed_fines","Unknown",545,"2/29/2024","Police issued","40-64"
2024,"2/1/2024","TAS","camera_issued","speed_fines","Unknown",611,"2/29/2024","Fixed or mobile Camera","65 and over"
2024,"2/1/2024","TAS","police_issued","speed_fines","Unknown",192,"2/29/2024","Police issued","65 and over"
2024,"2/1/2024","TAS","camera_issued","speed_fines","Unknown",1,"2/29/2024","Fixed or mobile Camera","Unknown"
2024,"2/1/2024","TAS","police_issued","speed_fines","Unknown",1,"2/29/2024","Police issued","Unknown"
2024,"2/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",0,"2/29/2024","Fixed Camera","0-16"
2024,"2/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",0,"2/29/2024","Mobile Camera","0-16"
2024,"2/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",95,"2/29/2024","Fixed Camera","17-25"
2024,"2/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",571,"2/29/2024","Mobile Camera","17-25"
2024,"2/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",307,"2/29/2024","Fixed Camera","26-39"
2024,"2/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",1951,"2/29/2024","Mobile Camera","26-39"
2024,"2/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",636,"2/29/2024","Fixed Camera","40-64"
2024,"2/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",3200,"2/29/2024","Mobile Camera","40-64"
2024,"2/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",242,"2/29/2024","Fixed Camera","65 and over"
2024,"2/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",1473,"2/29/2024","Mobile Camera","65 and over"
2024,"2/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",48,"2/29/2024","Fixed Camera","Unknown"
2024,"2/1/2024","VIC","camera_issued","speed_fines","Inner Regional Australia",120,"2/29/2024","Mobile Camera","Unknown"
